ID_Observasi,Periode,Tahun,Triwulan,Urutan_Waktu,Kode_Provinsi,Provinsi,Wilayah,Jumlah_Penduduk,Urbanisasi_pct,Kemiskinan_pct,Penetrasi_Internet_pct,Literasi_Keuangan_pct,Rekening_per_1000_Penduduk,Pertumbuhan_Rekening_qoq_pct,Titik_Layanan_per_100rb_Penduduk,ATM_per_100rb_Penduduk,Kantor_Bank_per_100rb_Penduduk,Kredit_terhadap_PDRB_pct,DPK_terhadap_PDRB_pct,Transaksi_Digital_pct,Pertumbuhan_Transaksi_Digital_qoq_pct,Pinjaman_Fintech_per_Kapita_juta,NPL_pct,Shock_Ekonomi,Dimensi_Ketersediaan,Dimensi_Penggunaan,Dimensi_Kedalaman,IKAD_Simulasi,Kategori_IKAD,IKAD_Lag_1,IKAD_Lag_4,IKAD_Rata_Rata_4Q,Pertumbuhan_IKAD_qoq_pct,Pertumbuhan_IKAD_yoy_pct,IKAD_Berikutnya,Kategori_IKAD_Berikutnya,Perubahan_IKAD_Berikutnya,Target_Peningkatan_IKAD,Status_Data
74-1996Q4,1996-Q4,1996,Q4,16,74,Sulawesi Tenggara,Sulawesi,4318684,54.28,15.39,13.74,39.04,229.07,-1.675,5.93,22.22,4.48,12.81,9.97,9.23,13.134,0.492,6.61,Normal,1.8563,1.6521,1.1715,1.5433,Rendah,1.5411,1.7104,1.5914,0.1428,-9.7696,1.4659,Rendah,-0.0774,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-1997Q1,1997-Q1,1997,Q1,17,74,Sulawesi Tenggara,Sulawesi,4333408,54.44,15.89,13.93,39.05,217.5,-5.053,6.02,21.58,4.87,12.14,9.42,8.75,-5.199,0.519,7.21,Krisis Asia,1.9367,1.6345,1.2654,1.4659,Rendah,1.5433,1.6468,1.5461,-5.0152,-10.9849,1.4745,Rendah,0.0086,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
12-1999Q2,1999-Q2,1999,Q2,26,12,Sumatera Utara,Sumatera,8642016,56.25,20.39,20.34,32.81,287.42,-0.559,5.62,21.06,4.99,9.04,21.38,7.69,4.166,0.684,8.68,Normal,1.8284,1.6894,1.3564,1.6391,Sedang,1.6218,1.5992,1.6379,1.0667,2.495,1.6639,Sedang,0.0248,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-1997Q3,1997-Q3,1997,Q3,19,74,Sulawesi Tenggara,Sulawesi,4376207,54.41,16.56,14.91,39.48,223.54,-0.552,5.91,21.5,4.73,11.31,8.48,8.84,1.463,0.573,7.87,Krisis Asia,1.8723,1.5867,1.1879,1.4587,Rendah,1.4745,1.5411,1.4856,-1.0715,-5.3468,1.5337,Rendah,0.075,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-1997Q4,1997-Q4,1997,Q4,20,74,Sulawesi Tenggara,Sulawesi,4387257,54.57,16.96,15.1,39.67,226.59,1.368,5.92,22.4,4.77,10.87,8.57,8.3,-6.152,0.621,8.23,Krisis Asia,2.1627,1.6373,1.3029,1.5337,Rendah,1.4587,1.5433,1.4832,5.1416,-0.622,1.4943,Rendah,-0.0394,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-1998Q1,1998-Q1,1998,Q1,21,74,Sulawesi Tenggara,Sulawesi,4406809,54.7,16.91,15.38,39.64,219.93,-2.941,5.94,20.25,4.63,9.74,8.52,8.85,6.636,0.626,8.55,Krisis Asia,1.8661,1.6568,1.2077,1.4943,Rendah,1.5337,1.4659,1.4903,-2.569,1.9374,1.4637,Rendah,-0.0306,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-1998Q2,1998-Q2,1998,Q2,22,74,Sulawesi Tenggara,Sulawesi,4410225,54.97,17.42,15.64,39.75,209.51,-4.736,5.97,21.18,5.3,9.66,8.75,8.48,-4.133,0.667,9.01,Krisis Asia,1.999,1.6199,1,1.4637,Rendah,1.4943,1.4745,1.4876,-2.0478,-0.7325,1.5086,Rendah,0.0449,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-1998Q3,1998-Q3,1998,Q3,23,74,Sulawesi Tenggara,Sulawesi,4424812,54.93,17.61,16.32,39.84,206.02,-1.668,5.77,23.13,4.9,9.35,8.12,8.34,-1.684,0.711,9.31,Krisis Asia,2.0764,1.5431,1.2544,1.5086,Rendah,1.4637,1.4587,1.5001,3.0676,3.4209,1.4963,Rendah,-0.0123,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-1998Q4,1998-Q4,1998,Q4,24,74,Sulawesi Tenggara,Sulawesi,4438931,55.16,18.3,16.55,40.18,208.75,1.324,5.67,19.68,5.22,8.49,8.05,8.38,0.524,0.721,9.61,Krisis Asia,1.8273,1.5598,1,1.4963,Rendah,1.5086,1.5337,1.4907,-0.8153,-2.4385,1.4355,Rendah,-0.0608,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-1999Q1,1999-Q1,1999,Q1,25,74,Sulawesi Tenggara,Sulawesi,4450513,55.24,18.18,16.68,40.17,,0.098,5.67,21.32,4.4,8.13,8.53,8.41,0.33,0.723,9.57,Normal,1.9307,1.5574,1.1957,1.4355,Rendah,1.4963,1.4943,1.476,-4.0634,-3.935,1.417,Rendah,-0.0185,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-1999Q2,1999-Q2,1999,Q2,26,74,Sulawesi Tenggara,Sulawesi,4463906,55.38,18.22,17.07,40.58,212.76,1.825,5.71,19.75,4.7,7.98,8.43,8.14,-3.155,0.745,9.5,Normal,1.8981,1.5432,1,1.417,Rendah,1.4355,1.4637,1.4644,-1.2887,-3.1905,1.3798,Rendah,-0.0372,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-1999Q3,1999-Q3,1999,Q3,27,74,Sulawesi Tenggara,Sulawesi,4470032,55.55,18.14,17.54,40.63,220.23,3.509,5.89,21.83,5.07,7.9,8.71,8.57,5.244,0.763,9.44,Normal,1.918,1.507,1,1.3798,Rendah,1.417,1.5086,1.4322,-2.6253,-8.5377,1.4274,Rendah,0.0476,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-1999Q4,1999-Q4,1999,Q4,28,74,Sulawesi Tenggara,Sulawesi,4467271,55.62,17.97,17.92,40.76,232.55,5.593,5.96,21.38,5.69,8.62,8.9,9.13,6.473,0.782,9.41,Normal,1.8988,1.5866,1.0098,1.4274,Rendah,1.3798,1.4963,1.4149,3.4498,-4.6047,1.4525,Rendah,0.0251,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2000Q1,2000-Q1,2000,Q1,29,74,Sulawesi Tenggara,Sulawesi,4486344,55.74,17.71,18.38,40.89,220.24,-5.294,5.88,20.75,5.08,8.48,,9.46,3.714,0.764,9.38,Normal,1.7758,1.6412,1.2145,1.4525,Rendah,1.4274,1.4355,1.4192,1.7584,1.1843,1.4586,Rendah,0.0061,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2000Q2,2000-Q2,2000,Q2,30,74,Sulawesi Tenggara,Sulawesi,4504238,55.78,17.71,19.02,40.88,220.7,0.212,6.1,21.27,4.93,8.47,9.05,9.16,-3.262,0.789,9.45,Normal,1.9536,1.6199,1.143,1.4586,Rendah,1.4525,1.417,1.4296,0.42,2.9358,1.4887,Rendah,0.0301,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2000Q3,2000-Q3,2000,Q3,31,74,Sulawesi Tenggara,Sulawesi,4512931,55.85,17.56,19.34,40.81,216.35,-1.974,6.03,21.29,5.08,8.73,9.95,10.08,10.112,0.803,9.42,Normal,1.9444,1.9236,1.1475,1.4887,Rendah,1.4586,1.3798,1.4568,2.0636,7.8924,1.5625,Rendah,0.0738,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2000Q4,2000-Q4,2000,Q4,32,74,Sulawesi Tenggara,Sulawesi,4529126,56.21,17.21,19.67,41.07,223.46,3.29,6.1,22.55,4.72,8.81,9.98,11.03,9.381,0.852,9.45,Normal,2.07,1.6654,1.1302,1.5625,Rendah,1.4887,1.4274,1.4906,4.9573,9.4648,1.465,Rendah,-0.0975,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2001Q1,2001-Q1,2001,Q1,33,74,Sulawesi Tenggara,Sulawesi,4547716,56.53,17.17,20.1,41.1,229.37,2.645,6.06,20.61,5.18,8.58,10.4,156.48,5.725,0.828,9.38,Normal,1.9638,1.5993,1.0809,1.465,Rendah,1.5625,1.4525,1.4937,-6.24,0.8606,1.5768,Rendah,0.1118,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2001Q2,2001-Q2,2001,Q2,34,74,Sulawesi Tenggara,Sulawesi,4555649,56.74,17.06,20.27,41.13,232.36,1.301,6.1,20.05,4.39,8.07,10.13,12.08,3.621,0.834,,Normal,1.8301,1.7774,1.0551,1.5768,Rendah,1.465,1.4586,1.5232,7.6314,8.1037,1.6452,Sedang,0.0684,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2001Q3,2001-Q3,2001,Q3,35,74,Sulawesi Tenggara,Sulawesi,4559506,56.89,17.06,20.62,,236.59,1.82,6.2,19.99,5.53,8.17,10.61,11.71,-3.045,0.872,9.45,Normal,1.9742,1.6998,1.0829,1.6452,Sedang,1.5768,1.4887,1.5624,4.3379,10.5125,1.6247,Sedang,-0.0205,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2001Q4,2001-Q4,2001,Q4,36,74,Sulawesi Tenggara,Sulawesi,4580904,57.1,16.82,20.79,41.33,240.22,1.536,,22.31,5.54,7.66,10.61,11.61,-0.865,0.931,9.57,Normal,2.1365,1.6478,1,1.6247,Sedang,1.6452,1.5625,1.5779,-1.246,3.9808,1.5781,Rendah,-0.0466,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2002Q1,2002-Q1,2002,Q1,37,74,Sulawesi Tenggara,Sulawesi,4598887,,16.59,20.73,41.5,240.74,0.217,6.29,21.85,5.21,7.64,11.62,12.4,6.791,0.954,9.68,Normal,2.0575,1.5969,1.0323,1.5781,Rendah,1.6247,1.465,1.6062,-2.8682,7.7201,1.6631,Sedang,0.085,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2002Q2,2002-Q2,2002,Q2,38,74,Sulawesi Tenggara,Sulawesi,4604101,57.52,16.57,21.0,41.49,249.2,3.515,6.42,21.72,5.15,7.55,11.86,12.2,-1.626,0.957,9.71,Normal,1.9211,1.7392,1.2787,1.6631,Sedang,1.5781,1.5768,1.6278,5.3862,5.4731,1.6918,Sedang,0.0287,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2002Q3,2002-Q3,2002,Q3,39,74,Sulawesi Tenggara,Sulawesi,4613852,57.65,16.61,21.63,41.62,271.68,9.02,6.4,21.94,5.04,7.82,12.75,12.88,5.608,0.915,9.69,Normal,2.1828,1.8324,1.3368,1.6918,Sedang,1.6631,1.6452,1.6394,1.7257,2.8325,1.5829,Rendah,-0.1089,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2002Q4,2002-Q4,2002,Q4,40,74,Sulawesi Tenggara,Sulawesi,4623759,57.45,16.71,22.23,41.82,282.42,3.95,6.45,21.06,5.13,,12.68,13.64,5.869,0.958,9.58,Normal,1.8652,1.7,1.007,1.5829,Rendah,1.6918,1.6247,1.629,-6.4369,-2.5728,1.6018,Sedang,0.0189,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2003Q1,2003-Q1,2003,Q1,41,74,Sulawesi Tenggara,Sulawesi,4635919,57.45,16.49,22.86,42.04,289.75,2.597,6.54,21.51,5.28,7.74,12.53,13.69,0.373,0.954,9.59,Normal,2.1821,1.6036,1.2479,1.6018,Sedang,1.5829,1.5781,1.6349,1.194,1.5018,1.641,Sedang,0.0392,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2003Q2,2003-Q2,2003,Q2,42,74,Sulawesi Tenggara,Sulawesi,4651989,57.48,16.63,23.18,42.01,289.58,-0.059,6.71,23.42,5.19,7.18,12.27,14.79,8.074,0.941,9.72,Normal,1.9684,1.8078,1.0409,1.641,Sedang,1.6018,1.6631,1.6294,2.4472,-1.3288,1.5982,Rendah,-0.0428,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2003Q3,2003-Q3,2003,Q3,43,74,Sulawesi Tenggara,SULAWESI,4675206,57.46,16.89,23.7,42.0,296.65,2.441,6.75,21.25,4.97,7.29,12.55,15.1,2.059,1.014,9.71,Normal,2.0653,1.6387,1.1439,1.5982,Rendah,1.641,1.6918,1.606,-2.6082,-5.5326,1.5299,Rendah,-0.0683,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2003Q4,2003-Q4,2003,Q4,44,74,Sulawesi Tenggara,Sulawesi,4690947,57.73,16.97,23.37,,313.11,5.549,6.92,20.86,4.96,7.31,13.01,15.49,2.595,1.116,9.71,Normal,2.0812,1.873,1.1674,1.5299,Rendah,1.5982,1.5829,1.5927,-4.2736,-3.3483,1.574,Rendah,0.0441,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2004Q1,2004-Q1,2004,Q1,45,74,Sulawesi Tenggara,Sulawesi,4697921,57.9,17.04,23.86,42.39,320.82,2.462,6.85,22.41,5.04,7.71,12.94,15.82,2.14,1.134,9.65,Normal,1.9195,1.9551,1.0016,1.574,Rendah,1.5299,1.6018,1.5858,2.8825,-1.7355,1.6878,Sedang,0.1138,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2004Q2,2004-Q2,2004,Q2,46,74,Sulawesi Tenggara,Sulawesi,4707574,57.97,16.71,23.97,42.38,325.26,1.384,6.73,21.82,6.06,7.84,13.01,15.84,0.082,1.164,9.67,Normal,2.0116,2.014,1.3702,1.6878,Sedang,1.574,1.641,1.5975,7.23,2.8519,1.7618,Sedang,0.074,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2004Q3,2004-Q3,2004,Q3,47,74,Sulawesi Tenggara,Sulawesi,4714374,58.25,16.62,24.31,42.74,327.12,0.571,6.69,22.65,4.59,8.18,12.49,16.08,1.529,1.214,9.69,Normal,1.9741,1.96,1.3206,1.7618,Sedang,1.6878,1.5982,1.6384,4.3844,10.2365,1.7433,Sedang,-0.0185,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2004Q4,2004-Q4,2004,Q4,48,74,Sulawesi Tenggara,Sulawesi,4724934,58.51,16.68,25.02,43.11,324.25,-0.876,6.68,22.17,5.18,7.96,12.99,15.83,-1.56,1.194,9.76,Normal,1.9883,1.9766,1.0193,1.7433,Sedang,1.7618,1.5299,1.6917,-1.0501,13.9486,1.7515,Sedang,0.0082,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2005Q1,2005-Q1,2005,Q1,49,74,Sulawesi Tenggara,Sulawesi,4735672,58.53,16.48,25.17,43.5,338.47,4.386,6.74,22.99,5.07,8.53,,16.18,2.201,1.209,9.53,Normal,1.9813,1.9459,1.1699,1.7515,Sedang,1.7433,1.574,1.7361,0.4704,11.277,1.7678,Sedang,0.0163,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2005Q2,2005-Q2,2005,Q2,50,74,Sulawesi Tenggara,Sulawesi,4754071,58.6,16.46,25.59,43.92,345.52,2.083,6.8,20.66,5.48,8.51,12.61,17.05,5.418,1.294,9.46,Normal,1.9826,1.8467,1.2097,1.7678,Sedang,1.7515,1.6878,1.7561,0.9306,4.7399,1.6568,Sedang,-0.111,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2005Q3,2005-Q3,2005,Q3,51,74,Sulawesi Tenggara,Sulawesi,4779052,59.1,16.2,25.76,44.19,356.11,3.064,6.99,22.52,5.73,7.73,12.45,17.38,1.936,1.297,9.4,Normal,1.7996,1.9941,1.1915,1.6568,Sedang,1.7678,1.7618,1.7298,-6.279,-5.9598,1.6569,Sedang,0.0001,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2005Q4,2005-Q4,2005,Q4,52,74,Sulawesi Tenggara,Sulawesi,4802522,59.42,16.7,25.64,44.43,358.72,0.733,7.14,23.36,5.6,7.68,12.7,17.12,-1.522,1.278,9.47,Normal,2.0628,1.9637,1.1767,1.6569,Sedang,1.6568,1.7433,1.7083,0.006,-4.9561,1.6776,Sedang,0.0207,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2006Q1,2006-Q1,2006,Q1,53,74,Sulawesi Tenggara,Sulawesi,4820940,59.51,16.85,26.55,44.82,373.2,4.036,7.11,22.48,5.02,7.84,13.62,,1.849,1.302,-3.43,Normal,2.1007,1.8839,1.2923,1.6776,Sedang,1.6569,1.7515,1.6898,1.2493,-4.2192,1.7514,Sedang,0.0738,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2006Q2,2006-Q2,2006,Q2,54,74,Sulawesi Tenggara,Sulawesi,4840057,59.68,16.5,27.11,45.1,370.65,-0.683,7.24,21.87,5.66,7.52,13.2,19.12,9.658,1.3,9.42,Normal,2.0828,1.9894,1.126,1.7514,Sedang,1.6776,1.7678,1.6857,4.3991,-0.9277,1.7445,Sedang,-0.0069,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2006Q3,2006-Q3,2006,Q3,55,74,Sulawesi Tenggara,Sulawesi,4853740,59.68,16.46,27.83,44.84,374.23,0.968,7.3,22.44,5.16,7.62,13.31,20.11,5.206,1.277,9.46,Normal,2.1468,1.7849,1.3862,1.7445,Sedang,1.7514,1.6568,1.7076,-0.394,5.2933,1.6651,Sedang,-0.0794,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2006Q4,2006-Q4,2006,Q4,56,74,Sulawesi Tenggara,Sulawesi,4862014,59.77,16.4,27.98,45.26,384.83,2.832,7.32,22.15,5.34,8.01,13.88,20.07,-0.227,1.341,9.51,Normal,2.1038,2.0576,1.1964,1.6651,Sedang,1.7445,1.6569,1.7097,-4.5514,0.4949,1.6854,Sedang,0.0203,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2007Q1,2007-Q1,2007,Q1,57,74,Sulawesi Tenggara,Sulawesi,4867632,60.03,16.17,28.04,45.3,387.6,0.72,7.23,23.06,5.52,7.75,,19.55,-2.601,1.322,9.89,Normal,2.0037,2.0516,1,1.6854,Sedang,1.6651,1.6776,1.7116,1.2191,0.4649,1.6689,Sedang,-0.0165,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2007Q2,2007-Q2,2007,Q2,58,74,Sulawesi Tenggara,Sulawesi,4875901,60.07,15.89,27.91,45.61,400.67,3.371,7.16,23.02,5.29,7.6,14.21,19.31,-1.183,1.339,9.8,Normal,2.1995,2.0678,1.2954,1.6689,Sedang,1.6854,1.7514,1.691,-0.979,-4.7105,1.6201,Sedang,-0.0488,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2007Q3,2007-Q3,2007,Q3,59,74,Sulawesi Tenggara,Sulawesi,4889111,60.24,,28.49,45.9,413.04,3.087,7.15,22.27,5.13,,13.96,19.91,3.076,1.351,9.81,Normal,2.0989,2.1215,1.1784,1.6201,Sedang,1.6689,1.7445,1.6599,-2.9241,-7.131,1.6804,Sedang,0.0603,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2007Q4,2007-Q4,2007,Q4,60,74,Sulawesi Tenggara,Sulawesi,4910984,60.58,15.75,28.69,45.83,413.4,0.088,7.32,23.6,5.43,,13.9,20.55,3.241,1.379,9.79,Normal,2.2154,2.0739,1.0875,1.6804,Sedang,1.6201,1.6651,1.6637,3.722,0.9189,1.7217,Sedang,0.0413,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2008Q1,2008-Q1,2008,Q1,61,74,Sulawesi Tenggara,SULAWESI,4926543,60.87,15.67,28.97,46.13,418.34,1.196,7.4,24.79,5.34,7.37,13.3,21.33,3.763,1.402,9.86,Krisis Global,2.113,1.97,1.1677,1.7217,Sedang,1.6804,1.6854,1.6728,2.4577,2.1538,1.7771,Sedang,0.0554,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2008Q2,2008-Q2,2008,Q2,62,74,Sulawesi Tenggara,Sulawesi,4933572,60.72,15.74,29.34,46.41,423.7,1.279,7.39,25.14,5.17,6.85,12.37,21.76,2.008,1.38,9.89,Krisis Global,2.1508,2.2519,1.0553,1.7771,Sedang,1.7217,1.6689,1.6998,3.2177,6.4833,1.8221,Sedang,0.045,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2008Q3,2008-Q3,2008,Q3,63,74,Sulawesi Tenggara,Sulawesi,4939524,60.95,16.06,30.08,46.46,423.34,-0.083,7.22,21.44,5.66,6.37,12.41,22.2,2.035,1.441,10.01,Krisis Global,2.1937,2.4133,1.0258,1.8221,Sedang,1.7771,1.6201,1.7503,2.5322,12.4684,1.8673,Tinggi,0.0452,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2008Q4,2008-Q4,2008,Q4,64,74,Sulawesi Tenggara,Sulawesi,4942939,60.9,16.33,30.4,46.69,428.37,1.187,7.42,23.93,5.6,6.47,12.2,22.67,2.141,1.421,10.28,Krisis Global,2.3457,2.2118,1,1.8673,Tinggi,1.8221,1.6804,1.7971,2.4807,11.1224,1.8358,Sedang,-0.0315,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2009Q1,2009-Q1,2009,Q1,65,74,Sulawesi Tenggara,Sulawesi,4964226,61.17,16.44,30.7,46.67,419.45,-2.082,7.45,25.44,5.56,6.48,11.68,22.51,-0.718,1.444,10.45,Krisis Global,2.1527,2.1083,1.1316,1.8358,Sedang,1.8673,1.7217,1.8256,-1.6869,6.6272,1.8329,Sedang,-0.0029,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2009Q2,2009-Q2,2009,Q2,66,74,Sulawesi Tenggara,Sulawesi,4976452,61.11,16.48,,47.11,415.41,-0.964,7.52,24.97,5.34,7.12,12.13,22.39,-0.531,1.548,10.65,Krisis Global,2.1778,2.0526,1.0321,1.8329,Sedang,1.8358,1.7771,1.8395,-0.158,3.1399,1.8437,Sedang,0.0108,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2009Q3,2009-Q3,2009,Q3,67,74,Sulawesi Tenggara,Sulawesi,4996872,61.17,16.46,31.18,47.26,408.26,-1.721,7.56,22.11,5.54,6.98,12.26,24.04,7.385,1.522,10.77,Krisis Global,2.1477,2.3134,1,1.8437,Sedang,1.8329,1.8221,1.8449,0.5892,1.1854,1.7723,Sedang,-0.0714,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2009Q4,2009-Q4,2009,Q4,68,74,Sulawesi Tenggara,Sulawesi,5009415,61.24,16.49,31.96,47.37,416.44,2.005,7.39,24.72,5.87,6.84,11.92,24.32,1.156,1.586,10.94,Krisis Global,2.1656,2.0665,1.0443,1.7723,Sedang,1.8437,1.8673,1.8212,-3.8726,-5.0876,1.8027,Sedang,0.0304,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2010Q1,2010-Q1,2010,Q1,69,74,Sulawesi Tenggara,Sulawesi,5012622,61.15,16.34,32.79,,4604.94,1.565,7.63,24.28,6.13,6.49,12.18,25.08,3.117,1.685,10.87,Normal,2.0436,2.0696,1.2015,1.8027,Sedang,1.7723,1.8358,1.8129,1.7153,-1.803,1.8789,Tinggi,0.0762,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2010Q2,2010-Q2,2010,Q2,70,74,Sulawesi Tenggara,Sulawesi,5025311,61.06,16.25,33.58,47.9,430.22,1.715,7.76,24.37,5.44,6.07,12.36,25.2,0.481,1.678,10.9,Normal,2.2211,1.8992,1,1.8789,Tinggi,1.8027,1.8329,1.8244,4.227,2.5097,1.885,Tinggi,0.0061,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2010Q3,2010-Q3,2010,Q3,71,74,Sulawesi Tenggara,Sulawesi,5034818,61.08,16.28,34.01,48.16,428.82,-0.325,8.02,24.98,5.25,5.46,12.82,26.32,4.451,1.636,10.86,Normal,2.2569,2.2928,1.0211,1.885,Tinggi,1.8789,1.8437,1.8347,0.3247,2.2401,1.856,Tinggi,-0.029,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2010Q4,2010-Q4,2010,Q4,72,74,Sulawesi Tenggara,Sulawesi,5037250,61.1,16.44,34.56,48.7,449.6,4.848,8.19,25.15,5.78,5.09,12.95,27.18,3.269,1.669,,Normal,2.3868,2.1952,1,1.856,Tinggi,1.885,1.7723,1.8557,-1.5385,4.7227,1.8048,Sedang,-0.0512,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2011Q1,2011-Q1,2011,Q1,73,74,Sulawesi Tenggara,Sulawesi,5051083,60.94,16.31,34.64,,450.76,0.257,8.27,24.95,6.01,4.69,13.0,27.2,0.046,1.753,10.86,Normal,2.2052,2.0788,1.0007,1.8048,Sedang,1.856,1.8027,1.8562,-2.7586,0.1165,1.814,Sedang,0.0092,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2011Q2,2011-Q2,2011,Q2,74,74,Sulawesi Tenggara,Sulawesi,5071442,61.05,16.37,34.9,48.98,458.67,1.755,8.43,24.96,5.76,129.38,12.32,28.1,3.321,1.75,10.81,Normal,2.2142,2.2844,1.0858,1.814,Sedang,1.8048,1.8789,1.8399,0.5098,-3.4541,1.7699,Sedang,-0.0441,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2011Q3,2011-Q3,2011,Q3,75,74,Sulawesi Tenggara,Sulawesi,5105194,61.18,15.97,35.14,49.29,465.0,1.38,8.69,25.55,5.9,3.99,12.69,28.38,1.001,1.769,10.85,Normal,2.1917,2.262,1.0728,1.7699,Sedang,1.814,1.885,1.8112,-2.4311,-6.1061,1.8394,Sedang,0.0695,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2011Q4,2011-Q4,2011,Q4,76,74,Sulawesi Tenggara,Sulawesi,5121359,61.21,15.89,35.39,49.41,466.05,0.224,8.67,24.2,5.71,4.53,12.16,28.95,1.99,1.795,10.81,Normal,2.2347,2.4668,1,1.8394,Sedang,1.7699,1.856,1.807,3.9268,-0.8944,1.8442,Sedang,0.0048,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
